"cluster","dt_apex_ms","rt_apex_s","dt_apex_to_min_ms","dt_apex_to_max_ms","rt_apex_to_min_s","rt_apex_to_max_s","dt_min_ms","dt_max_ms","dt_length_ms","rt_min_s","rt_max_s","rt_length_s"
"Cluster275",12.12,892.08,0.0580000000000007,0.0666666666666664,9.66000000000001,2.32050000000002,12.062,12.1866666666667,0.124666666666666,882.42,894.4005,11.9805
"Cluster53",9.42666666666667,436.59,0.0533333333333346,0.0533333333333328,4.87199999999999,4.19999999999999,9.37333333333333,9.48,0.106666666666667,431.718,440.79,9.072
"Cluster115",10.0533333333333,208.53,0.0533333333333346,0.0533333333333346,4.91400000000001,4.21050000000001,10,10.1066666666667,0.106666666666669,203.616,212.7405,9.12450000000004
"Cluster125",10.08,734.475,0.0533333333333328,0.0533333333333346,7.76999999999998,6.70950000000003,10.0266666666667,10.1333333333333,0.106666666666667,726.705,741.1845,14.4795
"Cluster45",9.33333333333333,547.575,0.0533333333333328,0.0533333333333328,6.384,5.817,9.28,9.38666666666667,0.106666666666666,541.191,553.392,12.201
"Cluster71",9.69333333333333,595.35,0.0533333333333328,0.133333333333335,5.67000000000003,7.13999999999999,9.64,9.82666666666667,0.186666666666667,589.68,602.49,12.8100000000001
"Cluster153",10.3866666666667,899.85,0.0533333333333346,0.0533333333333346,7.67550000000002,6.53100000000004,10.3333333333333,10.44,0.106666666666669,892.1745,906.381,14.2065000000001
"Cluster226",11.1466666666667,189.42,0.0533333333333346,0.0533333333333346,10.1535,9.9435,11.0933333333333,11.2,0.106666666666669,179.2665,199.3635,20.097
"Cluster297",13.0133333333333,247.38,0.0666666666666664,0.0666666666666664,7.97999999999999,8.08499999999999,12.9466666666667,13.08,0.133333333333333,239.4,255.465,16.065
"Cluster250",11.6133333333333,1274.91,0.0533333333333328,0.0533333333333346,7.39199999999994,7.37100000000019,11.56,11.6666666666667,0.106666666666667,1267.518,1282.281,14.7629999999999
"Cluster93",9.81333333333333,302.505,0.0400000000000009,0.0499999999999994,2.88750000000003,10.605,9.77333333333333,9.86333333333333,0.0899999999999999,299.6175,313.11,13.4925
"Cluster94",9.81333333333333,958.65,0.0533333333333346,0.0533333333333328,6.71999999999991,6.71999999999991,9.76,9.86666666666667,0.106666666666667,951.93,965.37,13.4399999999998
"Cluster116",10.0533333333333,548.73,0.106666666666666,0.0933333333333337,6.08999999999995,4.25249999999997,9.94666666666667,10.1466666666667,0.199999999999999,542.64,552.9825,10.3424999999999
"Cluster174",10.6666666666667,186.69,0.0533333333333346,0.0533333333333328,8.19,2.94000000000001,10.6133333333333,10.72,0.106666666666667,178.5,189.63,11.13
"Cluster281",12.3733333333333,618.66,0.0533333333333346,0.0533333333333346,6.69900000000002,2.93999999999994,12.32,12.4266666666667,0.106666666666669,611.961,621.6,9.63900000000001
"Cluster155",10.4,416.115,0.0533333333333328,0.0533333333333328,6.68849999999997,4.37849999999997,10.3466666666667,10.4533333333333,0.106666666666666,409.4265,420.4935,11.067
"Cluster271",12.12,804.72,0.0533333333333328,0.063333333333333,2.83500000000001,1.83750000000001,12.0666666666667,12.1833333333333,0.116666666666665,801.885,806.5575,4.67250000000001
"Cluster154",10.3866666666667,1533.525,0.0526666666666661,0.0533333333333346,1.2285,2.04749999999991,10.334,10.44,0.106,1532.2965,1535.5725,3.27599999999984
"Cluster292",12.76,417.795,0.0580000000000007,0.0533333333333334,6.10050000000001,3.56999999999999,12.702,12.8133333333333,0.111333333333333,411.6945,421.365,9.6705
"Cluster83",9.78666666666667,449.295,0.0533333333333328,0.0533333333333328,1.68000000000001,1.88999999999999,9.73333333333333,9.84,0.106666666666666,447.615,451.185,3.56999999999999
"Cluster150",10.36,1025.85,0.0533333333333346,0.0533333333333328,7.52849999999994,7.28699999999993,10.3066666666667,10.4133333333333,0.106666666666667,1018.3215,1033.137,14.8154999999999
"Cluster199",10.96,890.82,0.0533333333333328,0.0666666666666664,7.245,5.77500000000003,10.9066666666667,11.0266666666667,0.119999999999999,883.575,896.595,13.0200000000001
"Cluster230",11.1733333333333,1237.425,0.0646666666666664,0.0533333333333346,8.38950000000012,6.50999999999999,11.1086666666667,11.2266666666667,0.118,1229.0355,1243.935,14.8995000000002
"Cluster236",11.3066666666667,226.59,0.0666666666666664,0.0666666666666682,10.71,11.634,11.24,11.3733333333333,0.133333333333335,215.88,238.224,22.344
"Cluster339",14.4666666666667,296.73,0.0666666666666682,0.0666666666666682,6.23700000000002,4.34699999999997,14.4,14.5333333333333,0.133333333333336,290.493,301.077,10.584
"Cluster102",9.90666666666667,752.535,0.0919999999999987,0.14,2.24699999999995,0.629999999999995,9.81466666666667,10.0466666666667,0.231999999999999,750.288,753.165,2.87699999999995
"Cluster288",12.6266666666667,1034.145,0.0533333333333328,0.0533333333333346,7.94850000000001,6.02699999999991,12.5733333333333,12.68,0.106666666666667,1026.1965,1040.172,13.9754999999998
"Cluster255",11.7533333333333,199.92,0.0533333333333346,0.133333333333333,8.484,8.76749999999998,11.7,11.8866666666667,0.186666666666667,191.436,208.6875,17.2515
"Cluster252",11.6933333333333,181.02,0.0533333333333328,0.0533333333333346,5.71200000000001,8.35799999999999,11.64,11.7466666666667,0.106666666666667,175.308,189.378,14.07
"Cluster278",12.16,973.56,0.0666666666666664,0.0646666666666667,7.94850000000001,7.49699999999995,12.0933333333333,12.2246666666667,0.131333333333334,965.6115,981.057,15.4454999999999
"Cluster35",9.2,446.88,0.0800000000000001,0.0533333333333328,5.58600000000002,5.54400000000003,9.12,9.25333333333333,0.133333333333333,441.294,452.424,11.1300000000001
"Cluster89",9.8,564.9,0.0533333333333346,0.0533333333333328,5.44950000000003,5.14499999999999,9.74666666666667,9.85333333333333,0.106666666666667,559.4505,570.045,10.5945
"Cluster146",10.3333333333333,593.88,0.0533333333333328,0.0533333333333346,5.08200000000006,3.56999999999994,10.28,10.3866666666667,0.106666666666667,588.798,597.45,8.65200000000004
"Cluster63",9.57333333333333,362.67,0.126666666666666,0.0533333333333328,5.46000000000003,4.99800000000002,9.44666666666667,9.62666666666667,0.18,357.21,367.668,10.458
"Cluster141",10.28,184.275,0.0533333333333346,0.0533333333333328,12.39,11.9595,10.2266666666667,10.3333333333333,0.106666666666667,171.885,196.2345,24.3495
"Cluster268",12.12,564.795,0.0533333333333345,0.0533333333333328,4.73550000000003,2.73000000000002,12.0666666666667,12.1733333333333,0.106666666666667,560.0595,567.525,7.46550000000002
"Cluster167",10.5933333333333,223.545,0.0533333333333346,0.0533333333333328,4.60949999999998,8.03249999999999,10.54,10.6466666666667,0.106666666666667,218.9355,231.5775,12.642
"Cluster50",9.41333333333333,408.45,0.0520000000000012,0.0880000000000004,2.10000000000001,7.07699999999997,9.36133333333333,9.50133333333333,0.140000000000002,406.35,415.527,9.17699999999996
"Cluster231",11.2,351.12,0.142,0.0653333333333331,3.47549999999999,1.00799999999996,11.058,11.2653333333333,0.207333333333333,347.6445,352.128,4.48349999999999
"Cluster218",11.0666666666667,249.69,0.0533333333333346,0.0533333333333328,9.24000000000001,8.58899999999998,11.0133333333333,11.12,0.106666666666667,240.45,258.279,17.829
"Cluster210",11.04,467.88,0.0533333333333346,0.0533333333333328,10.0485,5.42850000000003,10.9866666666667,11.0933333333333,0.106666666666667,457.8315,473.3085,15.477
"Cluster190",10.9066666666667,703.92,0.0533333333333346,0.0533333333333328,5.16599999999998,5.50199999999997,10.8533333333333,10.96,0.106666666666667,698.754,709.422,10.6679999999999
"Cluster180",10.72,938.49,0.0533333333333328,0.0533333333333328,7.91700000000001,10.038,10.6666666666667,10.7733333333333,0.106666666666666,930.573,948.528,17.955
"Cluster131",10.1333333333333,438.69,0.0533333333333346,0.0533333333333328,1.65899999999997,4.34700000000001,10.08,10.1866666666667,0.106666666666667,437.031,443.037,6.00600000000003
"Cluster357",15.0933333333333,370.23,0.076666666666668,0.0699999999999994,5.77500000000001,5.14500000000001,15.0166666666667,15.1633333333333,0.146666666666668,364.455,375.375,10.92
"Cluster294",12.8933333333333,309.75,0.0666666666666664,0.0666666666666664,5.67000000000002,6.68850000000003,12.8266666666667,12.96,0.133333333333333,304.08,316.4385,12.3585
"Cluster340",14.48,861.63,0.0933333333333337,0.133333333333334,9.36599999999994,4.82999999999997,14.3866666666667,14.6133333333333,0.226666666666668,852.264,866.46,14.1959999999999
"Cluster351",14.9333333333333,837.27,0.117333333333334,0.112666666666666,6.18450000000005,5.64900000000002,14.816,15.046,0.23,831.0855,842.919,11.8335000000001
"Cluster198",10.96,173.04,0.0533333333333339,0.0746666666666666,7.85400000000001,7.43399999999999,10.9066666666667,11.0346666666667,0.128000000000002,165.186,180.474,15.288
"Cluster60",9.52,497.595,0.0800000000000001,0.0593333333333347,3.10800000000001,4.80899999999998,9.44,9.57933333333334,0.139333333333335,494.487,502.404,7.91699999999997
"Cluster343",14.68,465.99,0.0666666666666682,0.0666666666666664,6.93000000000001,5.88,14.6133333333333,14.7466666666667,0.133333333333335,459.06,471.87,12.81
"Cluster327",14.08,869.085,0.0819999999999983,0.0839999999999999,5.70149999999996,3.72750000000004,13.998,14.164,0.165999999999999,863.3835,872.8125,9.42900000000009
"Cluster119",10.0533333333333,771.75,0.0646666666666667,0.0533333333333346,5.63849999999997,5.25,9.98866666666667,10.1066666666667,0.118000000000002,766.1115,777,10.8885
"Cluster124",10.08,346.08,0.120666666666666,0.0666666666666664,5.2815,4.6305,9.95933333333333,10.1466666666667,0.187333333333333,340.7985,350.7105,9.91199999999998
"Cluster330",14.1333333333333,627.165,0.0666666666666682,0.0780000000000003,2.90849999999995,3.95849999999992,14.0666666666667,14.2113333333333,0.144666666666668,624.2565,631.1235,6.86699999999996
"Cluster346",14.84,343.77,0.106666666666667,0.0666666666666664,3.56999999999999,14.7,14.7333333333333,14.9066666666667,0.173333333333334,340.2,358.47,18.27
"Cluster122",10.0533333333333,1435.56,0.0533333333333346,0.0533333333333328,2.83500000000002,1.75350000000008,10,10.1066666666667,0.106666666666667,1432.725,1437.3135,4.58850000000007
"Cluster222",11.1066666666667,310.38,0.0666666666666664,0.0533333333333328,6.67800000000003,6.69900000000002,11.04,11.16,0.119999999999999,303.702,317.079,13.377
"Cluster324",14,548.73,0.113333333333333,0.156,5.502,4.13700000000003,13.8866666666667,14.156,0.269333333333334,543.228,552.867,9.63900000000001
"Cluster79",9.78,698.565,0.051333333333333,0.0533333333333346,8.08499999999999,2.94000000000004,9.72866666666667,9.83333333333334,0.104666666666667,690.48,701.505,11.0250000000001
"Cluster106",9.94666666666667,350.91,0.0533333333333328,0.0533333333333328,5.46000000000004,4.83000000000004,9.89333333333333,10,0.106666666666666,345.45,355.74,10.2900000000001
"Cluster156",10.4133333333333,209.265,0.0400000000000009,0.0826666666666667,9.051,8.001,10.3733333333333,10.496,0.122666666666667,200.214,217.266,17.052
"Cluster70",9.68,154.14,0.0560000000000009,0.0533333333333346,9.95399999999998,6.59400000000001,9.624,9.73333333333334,0.109333333333336,144.186,160.734,16.548
"Cluster29",9.02666666666667,356.16,0.119999999999999,0.0533333333333328,6.237,3.507,8.90666666666667,9.08,0.173333333333332,349.923,359.667,9.74400000000003
"Cluster282",12.4266666666667,310.065,0.0753333333333333,0.133333333333333,5.38650000000002,6.08999999999997,12.3513333333333,12.56,0.208666666666666,304.6785,316.155,11.4765
"Cluster185",10.76,492.45,0.0533333333333346,0.0533333333333328,5.51250000000003,2.83499999999998,10.7066666666667,10.8133333333333,0.106666666666667,486.9375,495.285,8.34750000000003
"Cluster127",10.0933333333333,523.32,0.0533333333333328,0.0533333333333328,4.55699999999999,3.57000000000005,10.04,10.1466666666667,0.106666666666666,518.763,526.89,8.12700000000007
"Cluster303",13.2133333333333,734.58,0.0666666666666682,0.0666666666666664,6.07950000000003,3.94800000000001,13.1466666666667,13.28,0.133333333333335,728.5005,738.528,10.0275
"Cluster107",9.94666666666667,1061.97,0.0400000000000009,0.0533333333333339,7.89599999999996,6.00599999999999,9.90666666666667,10,0.0933333333333355,1054.074,1067.976,13.902
"Cluster111",10.0266666666667,495.39,0.0666666666666664,0.133333333333333,5.29199999999999,3.56999999999999,9.96,10.16,0.199999999999999,490.098,498.96,8.86199999999997
"Cluster334",14.2666666666667,650.58,0.0679999999999998,0.0666666666666666,4.683,3.61199999999994,14.1986666666667,14.3333333333333,0.134666666666666,645.897,654.192,8.29499999999996
"Cluster28",9.02666666666667,140.49,0.0533333333333328,0.0533333333333344,7.30799999999999,4.20000000000002,8.97333333333333,9.08,0.106666666666667,133.182,144.69,11.508
"Cluster105",9.92666666666667,582.33,0.0533333333333328,0.0406666666666676,7.16099999999998,4.63050000000001,9.87333333333333,9.96733333333333,0.0940000000000012,575.169,586.9605,11.7914999999999
"Cluster82",9.78666666666667,324.45,0.0400000000000009,0.0533333333333328,5.586,4.45200000000001,9.74666666666667,9.84,0.0933333333333337,318.864,328.902,10.038
"Cluster176",10.68,1435.98,0.0533333333333346,0.0533333333333328,6.79350000000004,5.76450000000001,10.6266666666667,10.7333333333333,0.106666666666667,1429.1865,1441.7445,12.558
"Cluster164",10.56,792.75,0.0533333333333328,0.0533333333333346,7.76999999999998,5.43900000000003,10.5066666666667,10.6133333333333,0.106666666666667,784.98,798.189,13.2090000000001
"Cluster19",8.98666666666667,678.72,0.0533333333333328,0.0466666666666677,3.35999999999996,3.04500000000002,8.93333333333333,9.03333333333333,0.100000000000001,675.36,681.765,6.40499999999997
"Cluster96",9.81333333333333,1052.52,0.0533333333333346,0.0533333333333328,7.45499999999993,6.72000000000003,9.76,9.86666666666667,0.106666666666667,1045.065,1059.24,14.175
"Cluster113",10.0266666666667,1092.84,0.0533333333333328,0.0533333333333328,8.65200000000008,7.98000000000002,9.97333333333333,10.08,0.106666666666666,1084.188,1100.82,16.6320000000001
"Cluster75",9.74666666666667,369.6,0.0533333333333346,0.0666666666666682,5.43900000000003,3.96900000000001,9.69333333333333,9.81333333333334,0.120000000000003,364.161,373.569,9.40800000000002
"Cluster169",10.6133333333333,243.39,0.0533333333333346,0.0533333333333346,7.35000000000002,3.78,10.56,10.6666666666667,0.106666666666669,236.04,247.17,11.13
"Cluster81",9.78666666666667,286.44,0.0533333333333328,0.0533333333333328,8.94599999999999,6.36300000000001,9.73333333333333,9.84,0.106666666666666,277.494,292.803,15.309
"Cluster196",10.9466666666667,850.71,0.0646666666666664,0.123333333333333,9.57600000000003,3.92700000000002,10.882,11.07,0.187999999999999,841.134,854.637,13.503
"Cluster316",13.8,1214.43,0.0933333333333328,0.106666666666667,1.25999999999999,2.30999999999995,13.7066666666667,13.9066666666667,0.200000000000001,1213.17,1216.74,3.56999999999994
"Cluster74",9.73333333333333,603.33,0.0666666666666664,0.124666666666666,5.81699999999998,6.37350000000004,9.66666666666667,9.858,0.191333333333333,597.513,609.7035,12.1905
"Cluster172",10.6133333333333,828.03,0.0800000000000001,0.0666666666666664,7.602,6.13200000000004,10.5333333333333,10.68,0.146666666666667,820.428,834.162,13.734
"Cluster266",12.12,407.61,0.0533333333333329,0.0533333333333328,10.0905,4.82999999999999,12.0666666666667,12.1733333333333,0.106666666666666,397.5195,412.44,14.9205
"Cluster208",11.04,182.28,0.0533333333333346,0.0533333333333328,13.02,9.702,10.9866666666667,11.0933333333333,0.106666666666667,169.26,191.982,22.722
"Cluster12",8.98666666666667,405.195,0.0499999999999998,0.0533333333333346,4.62,4.35749999999997,8.93666666666667,9.04,0.103333333333333,400.575,409.5525,8.97749999999996
"Cluster85",9.78666666666667,691.74,0.0533333333333339,0.0879999999999997,5.10299999999997,4.30499999999999,9.73333333333333,9.87466666666667,0.141333333333334,686.637,696.045,9.4079999999999
"Cluster109",10.0066666666667,725.025,0.0526666666666662,0.142666666666666,6.86700000000006,2.50949999999999,9.954,10.1493333333333,0.195333333333334,718.158,727.5345,9.37650000000008
"Cluster264",12.1133333333333,634.515,0.0533333333333341,0.0533333333333328,1.41750000000002,2.30999999999997,12.06,12.1666666666667,0.106666666666667,633.0975,636.825,3.72749999999996
"Cluster39",9.24,227.115,0.0533333333333328,0.0533333333333346,11.5395,12.3585,9.18666666666667,9.29333333333333,0.106666666666667,215.5755,239.4735,23.898
"Cluster209",11.04,264.18,0.0533333333333335,0.0666666666666664,7.01399999999999,6.21599999999999,10.9866666666667,11.1066666666667,0.119999999999999,257.166,270.396,13.23
"Cluster152",10.3866666666667,311.955,0.0533333333333328,0.0533333333333346,7.35000000000002,6.51000000000004,10.3333333333333,10.44,0.106666666666667,304.605,318.465,13.8600000000001
"Cluster142",10.28,225.75,0.0533333333333346,0.0506666666666661,5.25000000000001,6.552,10.2266666666667,10.3306666666667,0.104000000000001,220.5,232.302,11.802
"Cluster276",12.1333333333333,296.94,0.0666666666666664,0.0666666666666664,5.25,4.59900000000001,12.0666666666667,12.2,0.133333333333333,291.69,301.539,9.84899999999999
"Cluster224",11.12,1264.2,0.0626666666666669,0.0533333333333328,8.90399999999995,8.8200000000001,11.0573333333333,11.1733333333333,0.116,1255.296,1273.02,17.7240000000002
"Cluster309",13.4333333333333,622.545,0.117333333333334,0.0526666666666661,4.18950000000004,2.24699999999995,13.316,13.486,0.17,618.3555,624.792,6.43650000000002
"Cluster204",11.0066666666667,875.91,0.115999999999999,0.0659999999999997,4.98749999999997,4.4625,10.8906666666667,11.0726666666667,0.181999999999999,870.9225,880.3725,9.44999999999993
"Cluster108",9.98666666666667,614.25,0.0640000000000015,0.0986666666666657,4.28399999999999,5.71199999999999,9.92266666666667,10.0853333333333,0.162666666666668,609.966,619.962,9.99599999999998
"Cluster220",11.08,1092.63,0.0533333333333328,0.0519999999999996,3.73800000000001,1.8900000000001,11.0266666666667,11.132,0.105333333333332,1088.892,1094.52,5.62800000000016
"Cluster66",9.64,208.11,0.113333333333333,0.0666666666666664,1.428,6.867,9.52666666666667,9.70666666666667,0.18,206.682,214.977,8.29499999999999
"Cluster130",10.1333333333333,397.215,0.0533333333333346,0.0533333333333328,5.7855,6.50999999999999,10.08,10.1866666666667,0.106666666666667,391.4295,403.725,12.2955
"Cluster205",11.0133333333333,602.49,0.0666666666666664,0.0666666666666682,5.25,4.38899999999996,10.9466666666667,11.08,0.133333333333335,597.24,606.879,9.63900000000001
"Cluster136",10.16,460.32,0.0533333333333342,0.0533333333333342,5.25000000000003,5.25,10.1066666666667,10.2133333333333,0.106666666666669,455.07,465.57,10.5000000000001
"Cluster157",10.4133333333333,359.52,0.0653333333333331,0.0653333333333331,6.04799999999999,4.34700000000003,10.348,10.4786666666667,0.130666666666666,353.472,363.867,10.395
"Cluster347",14.8666666666667,835.8,0.0933333333333337,0.0933333333333337,6.72000000000003,4.62,14.7733333333333,14.96,0.186666666666667,829.08,840.42,11.34
"Cluster272",12.12,812.28,0.0620000000000003,0.0619999999999996,2.65650000000001,2.02650000000001,12.058,12.182,0.123999999999999,809.6235,814.3065,4.68300000000011
"Cluster44",9.32,259.035,0.0653333333333331,0.0526666666666678,0.808499999999977,6.49949999999997,9.25466666666667,9.37266666666667,0.118,258.2265,265.5345,7.30799999999994
"Cluster97",9.85333333333333,1117.83,0.0800000000000001,0.0726666666666666,5.74349999999998,7.0350000000001,9.77333333333333,9.926,0.152666666666667,1112.0865,1124.865,12.7785000000001
"Cluster34",9.19333333333334,207.48,0.0533333333333345,0.0393333333333326,2.43600000000001,1.4385,9.14,9.23266666666667,0.0926666666666662,205.044,208.9185,3.87450000000001
"Cluster306",13.2666666666667,287.07,0.0739999999999999,0.0606666666666663,3.68549999999998,4.85100000000001,13.1926666666667,13.3273333333333,0.134666666666666,283.3845,291.921,8.53649999999999
"Cluster54",9.42666666666667,458.85,0.0533333333333346,0.0533333333333328,3.14999999999998,6.174,9.37333333333333,9.48,0.106666666666667,455.7,465.024,9.32399999999996
"Cluster314",13.76,873.075,0.143333333333334,0.124666666666668,4.27350000000002,5.05050000000004,13.6166666666667,13.8846666666667,0.268000000000002,868.8015,878.1255,9.32400000000007
"Cluster356",15,661.92,0.106666666666667,0.0933333333333334,4.452,3.40199999999997,14.8933333333333,15.0933333333333,0.200000000000001,657.468,665.322,7.85399999999993
"Cluster138",10.16,1311.03,0.146666666666667,0.0533333333333346,12.8835000000001,8.62049999999997,10.0133333333333,10.2133333333333,0.200000000000001,1298.1465,1319.6505,21.5040000000001
"Cluster216",11.0533333333333,528.78,0.0533333333333346,0.0533333333333328,2.61449999999998,3.42300000000001,11,11.1066666666667,0.106666666666667,526.1655,532.203,6.03750000000002
"Cluster178",10.6933333333333,519.33,0.0666666666666664,0.0613333333333337,3.31799999999998,4.62,10.6266666666667,10.7546666666667,0.128,516.012,523.95,7.93799999999999
"Cluster364",16.52,658.98,0.130666666666666,0.146666666666668,5.25000000000002,2.35199999999993,16.3893333333333,16.6666666666667,0.277333333333335,653.73,661.332,7.60199999999998
"Cluster62",9.55333333333333,580.65,0.0533333333333343,0.0400000000000009,4.40999999999997,3.97949999999994,9.5,9.59333333333334,0.0933333333333355,576.24,584.6295,8.38949999999988
"Cluster257",12.0133333333333,825.09,0.116666666666668,0.0393333333333325,2.79300000000005,3.53849999999994,11.8966666666667,12.0526666666667,0.155999999999999,822.297,828.6285,6.33149999999989
"Cluster135",10.16,161.385,0.0533333333333328,0.0533333333333346,9.87,5.44949999999998,10.1066666666667,10.2133333333333,0.106666666666667,151.515,166.8345,15.3195
"Cluster283",12.5066666666667,304.92,0.125333333333333,0.0666666666666671,4.536,6.132,12.3813333333333,12.5733333333333,0.191999999999998,300.384,311.052,10.668
"Cluster265",12.1133333333333,672.63,0.0533333333333328,0.0533333333333328,1.87949999999998,0.840000000000032,12.06,12.1666666666667,0.106666666666666,670.7505,673.47,2.71950000000004
"Cluster350",14.9333333333333,402.15,0.0666666666666664,0.0666666666666682,7.77000000000003,6.46799999999999,14.8666666666667,15,0.133333333333335,394.38,408.618,14.2380000000001
"Cluster91",9.8,677.88,0.0546666666666677,0.0533333333333328,5.376,4.83,9.74533333333333,9.85333333333333,0.108000000000001,672.504,682.71,10.206
"Cluster52",9.42666666666667,371.49,0.0533333333333346,0.0533333333333328,4.43100000000002,6.08999999999998,9.37333333333333,9.48,0.106666666666667,367.059,377.58,10.521
"Cluster90",9.8,609.945,0.119999999999999,0.0533333333333328,8.19,3.89549999999993,9.68,9.85333333333333,0.173333333333332,601.755,613.8405,12.0855
"Cluster200",10.96,1344.945,0.0533333333333328,0.0533333333333328,8.20050000000003,9.07199999999985,10.9066666666667,11.0133333333333,0.106666666666666,1336.7445,1354.017,17.2724999999998
"Cluster211",11.04,634.62,0.0666666666666664,0.0666666666666664,5.58599999999994,3.90600000000004,10.9733333333333,11.1066666666667,0.133333333333333,629.034,638.526,9.49199999999996
"Cluster88",9.8,530.25,0.0533333333333328,0.0533333333333342,5.75399999999999,4.83000000000004,9.74666666666667,9.85333333333334,0.106666666666667,524.496,535.08,10.5840000000001
"Cluster137",10.16,1246.35,0.0533333333333328,0.0533333333333346,6.77250000000009,5.30250000000007,10.1066666666667,10.2133333333333,0.106666666666667,1239.5775,1251.6525,12.075
"Cluster145",10.3066666666667,285.075,0.0400000000000008,0.0526666666666661,4.00049999999999,2.48849999999999,10.2666666666667,10.3593333333333,0.0926666666666662,281.0745,287.5635,6.48899999999998
"Cluster38",9.23333333333333,247.59,0.0533333333333345,0.0400000000000008,7.74899999999999,6.93000000000001,9.18,9.27333333333334,0.0933333333333355,239.841,254.52,14.679
"Cluster260",12.1066666666667,432.81,0.0666666666666664,0.060666666666667,3.70649999999998,4.42049999999997,12.04,12.1673333333333,0.127333333333333,429.1035,437.2305,8.12699999999995
"Cluster355",14.9866666666667,898.8,0.0893333333333336,0.0666666666666664,5.88,5.03999999999996,14.8973333333333,15.0533333333333,0.156000000000001,892.92,903.84,10.92
"Cluster98",9.85333333333333,1500.87,0.0600000000000005,0.0533333333333346,10.395,7.87500000000011,9.79333333333333,9.90666666666667,0.113333333333335,1490.475,1508.745,18.27
"Cluster148",10.3466666666667,704.76,0.0533333333333346,0.0533333333333331,7.76999999999998,6.30000000000007,10.2933333333333,10.4,0.106666666666667,696.99,711.06,14.0700000000001
"Cluster92",9.80666666666667,434.91,0.0526666666666678,0.0526666666666662,2.8875,4.11599999999999,9.754,9.85933333333334,0.105333333333334,432.0225,439.026,7.00349999999997
"Cluster269",12.12,709.17,0.0633333333333348,0.0733333333333319,1.62749999999994,2.04750000000001,12.0566666666667,12.1933333333333,0.136666666666667,707.5425,711.2175,3.67499999999995
"Cluster233",11.24,311.64,0.0566666666666662,0.0540000000000012,4.22099999999999,6.55199999999999,11.1833333333333,11.294,0.110666666666669,307.419,318.192,10.773
"Cluster299",13.0666666666667,339.36,0.0653333333333332,0.0893333333333336,7.28700000000002,5.061,13.0013333333333,13.156,0.154666666666667,332.073,344.421,12.348
"Cluster225",11.14,813.12,0.0653333333333331,0.0526666666666661,4.24200000000008,3.29700000000001,11.0746666666667,11.1926666666667,0.117999999999999,808.878,816.417,7.5390000000001
"Cluster359",15.2666666666667,861.945,0.0739999999999999,0.0740000000000007,7.85399999999998,5.82749999999997,15.1926666666667,15.3406666666667,0.148,854.091,867.7725,13.6814999999999
"Cluster101",9.9,504.42,0.0533333333333346,0.0933333333333337,4.14750000000002,5.56499999999998,9.84666666666667,9.99333333333334,0.146666666666668,500.2725,509.985,9.71250000000003
"Cluster37",9.21333333333333,155.19,0.0533333333333346,0.0533333333333346,3.36000000000001,5.88,9.16,9.26666666666667,0.106666666666669,151.83,161.07,9.24000000000001
"Cluster171",10.6133333333333,370.65,0.0533333333333342,0.0533333333333328,3.61199999999998,4.57800000000001,10.56,10.6666666666667,0.106666666666667,367.038,375.228,8.19
"Cluster279",12.1866666666667,266.91,0.0800000000000001,0.0706666666666659,3.69599999999998,7.76999999999998,12.1066666666667,12.2573333333333,0.150666666666666,263.214,274.68,11.466
"Cluster312",13.46,309.645,0.0533333333333328,0.0659999999999997,4.90350000000002,5.50199999999996,13.4066666666667,13.526,0.119333333333332,304.7415,315.147,10.4055
"Cluster247",11.5866666666667,310.8,0.0746666666666673,0.0706666666666665,5.27099999999999,7.83299999999998,11.512,11.6573333333333,0.145333333333333,305.529,318.633,13.104
"Cluster331",14.1466666666667,827.715,0.0900000000000003,0.0900000000000003,5.77500000000001,4.7775,14.0566666666667,14.2366666666667,0.18,821.94,832.4925,10.5525
"Cluster47",9.34666666666667,520.38,0.0666666666666664,0.053333333333334,4.34699999999998,6.25800000000006,9.28,9.4,0.120000000000001,516.033,526.638,10.605
"Cluster358",15.16,414.75,0.0666666666666664,0.0666666666666682,4.82999999999998,5.45999999999998,15.0933333333333,15.2266666666667,0.133333333333335,409.92,420.21,10.29
"Cluster149",10.36,371.28,0.0533333333333346,0.0533333333333328,4.074,4.032,10.3066666666667,10.4133333333333,0.106666666666667,367.206,375.312,8.10599999999999
"Cluster112",10.0266666666667,646.17,0.0533333333333328,0.0533333333333328,4.80899999999993,4.20000000000005,9.97333333333333,10.08,0.106666666666666,641.361,650.37,9.00900000000001
"Cluster245",11.5333333333333,211.47,0.0773333333333319,0.0773333333333337,7.85400000000002,6.678,11.456,11.6106666666667,0.154666666666666,203.616,218.148,14.532
"Cluster333",14.1933333333333,309.015,0.0786666666666667,0.0653333333333348,4.94550000000002,6.12150000000001,14.1146666666667,14.2586666666667,0.144000000000002,304.0695,315.1365,11.0670000000001
"Cluster194",10.9466666666667,802.2,0.0666666666666664,0.133333333333333,3.99000000000001,3.57000000000005,10.88,11.08,0.199999999999999,798.21,805.77,7.56000000000006
"Cluster206",11.0133333333333,1495.2,0.0800000000000001,0.0800000000000001,9.66000000000008,10.8569999999999,10.9333333333333,11.0933333333333,0.16,1485.54,1506.057,20.5169999999998
